viewId,viewName,province,city,viewImg,viewDes,viewTime,viewTransport,viewTicket,viewOpenTime,viewAddress,,star
331,船山学社,湖南,长沙,http://n2-q.mafengwo.net/s7/M00/54/1C/wKgB6lSs17GAE2VXAAGMZ_uj8vc04.jpeg,位于中山东路北侧，为一座单层三进四合院。清光绪年间为曾国藩祠，辛亥革命后，湖南一些文人学士为研究明末清初唯物主义思想家王船山的学说，在此建立“船山学社”。1921年毛泽东、何叔衡曾在此创办自修大学，现旧址门首“船山学社”四字是毛泽东亲笔题书。,获取失败,乘坐1路、106路、142路、501路、901路、旅3路，在小吴门站下车，步行约100米即到。,门票免费，凭身份证领票,08:00-17:00 (1月1日-12月31日 周一-周日),长沙市开福区中山路74号,,5
335,大韩民国临时政府活动旧址,湖南,长沙,http://b2-q.mafengwo.net/s2/M00/EF/9F/wKgBpU4_a9qwoFJIAADYqJhSwBk73.jpeg,这个看起来平平无奇的地址，对许多前来长沙的韩国游客来说，却有着不一样的意义——这里是韩国国父金九先生故址。,获取失败,乘坐11路、123路、222路、406路、707路、804路，至潮宗街站下车可抵达。,20元/人,09:00-17:30 (1月1日-12月31日 周一-周日),开福区潮宗街楠木厅6号,,4
346,大围山国家森林公园,湖南,浏阳,http://b4-q.mafengwo.net/s5/M00/95/8B/wKgB3FEl7p2AEs1uAAKC1oancxk18.jpeg,"·公园位于湘赣界，是连云山脉的腹地，公园内树木茂盛，空气极其的清新，是一个洗肺的好地方。
·四季皆宜，春天赏樱花和杜鹃；夏天漂流避暑；秋高赏枫叶，冬天这里有中南地区首家野外滑雪场。
·公园在2012年6月大围山通过了国家地质公园的评审，是个周末节假日休闲娱乐放松的避暑好去处。",获取失败,"1.乘车：在长沙汽车东站坐车。在汽车东站每隔10分钟左右就有一趟开往浏阳汽车东站的车，票价一般为22.5元/人。到达浏阳汽车东站后再转乘至大围山镇的客车，票价一般为15元/人。需注意的是：在浏阳汽车东站标明前往大围山的车实际上一般都只抵达大围山镇，离大围山国家森林公园还有13km（每天浏阳唯有一趟车可以直接抵达大围山国家森林公园，票价为20元/人，出发时间为14:50，车牌：湘A81778）。一般从大围山镇到大围山国家森林公园还须换乘出租车或摩托，车费一般约为10元/人；
2.自驾：从长沙星沙走319国道到浏阳市，后往浏阳汽车东站方向直行，过两个红绿灯左转，沿路直行往大围山方向，直至大围山镇到林园桥直走，沿路有指示牌。","普通票:门票90人民币/自驾车停车费10人民币 (1月1日-12月31日 周一-周日)
免票:残疾人持有效证件；身高1.3米（含）以下儿童；70周岁（含）以上的老人持老年证或身份证",全天 (1月1日-12月31日 周一-周日),长沙市浏阳市大围山镇,,5
344,古开福寺,湖南,长沙,http://b3-q.mafengwo.net/s5/M00/D0/96/wKgB3FCbqWWAf9_HAAwZZWYuiPA36.jpeg,"开福寺始建于五代时期，距今已有1000多年历史。其是全国重点开放佛寺之一，湖南省及长沙市佛教协会均设于此。
千余年来，开福寺历经兴衰，多次改建重修，现存建筑主要为清光绪年间重建。1994年开福寺被定为尼僧修学道场以来，住持能净法师利生为怀，志存兴复，对开福寺进行了大规模修建，新修了僧堂、放生池、清泰桥、钟鼓楼等；维修了大雄宝殿、法堂、禅堂、念佛堂、摩尼所、斋堂、客堂、藏经楼。1997年，开福寺又从缅甸请回佛祖释迦牟尼玉像（5米高）和阿难迦叶二弟子玉像（4米高）。随后又从台湾等地迎请了5部大藏经供奉。
值得一提的是，民间流传开福寺的罗汉最为灵验，即以寺中任何一个罗汉为起点，按自己的年龄，数到最后一个罗汉，再按罗汉的编号抽取封签一张，以测吉凶。",1-3小时,乘坐111路/132路/143路/149路/368路/406路/501路/旅游2路，即可到达,10元/人,9:00-18:00（遇节假日会稍晚关门）,长沙市开福区开福寺路136号,,5
341,湖南烈士公园,湖南,长沙,http://b1-q.mafengwo.net/s4/M00/7A/4F/wKgByU_bUIziEGqtAAtE97XWzkI15.jpeg,"烈士公园是长沙市最大的公园，分有纪念区、游览区和娱乐区三大部分。纪念区以1958 年建成的烈士塔为中心，周围环绕着松树，显得庄严雄伟。
游览区地势开阔，有山有湖，花红柳绿；东南部的娱乐区内有游艺场，备有各种现代化的游乐设施。园内还有“朝楼”、“羡鲜馆”供游人休息，经营湖南风味小吃和各种茶点。",1-3小时,乘坐113路/131路/303路/704路至烈士公园北门站，步行约350米，即可到达,"免费
游乐设施另收费",6:00-21:00（根据季节不同，时间会有所调整）,长沙市芙蓉区东风路22号,,3
316,湖南省博物馆,湖南,长沙,http://b1-q.mafengwo.net/s5/M00/74/FC/wKgB21BFrdm6S2vAAAHNH64sHuo38.jpeg,"·湖南省最大的综合性历史艺术博物馆，馆藏文物丰富，尤以马王堆汉墓文物、商周青铜器等最具特色。
·陈列馆里展有薄如蝉翼的素纱单衣、完好无损的印花绵袍、彩绘漆器帛画以及各种木俑和乐器、兵器等。
·陈列有保存于地下室的女尸及其内脏器官，复原的巨大棺以及保存于马王堆现场的3号墓坑与2号坟堆。",1-3小时,乘坐3路/113路/112路/131路/136路/146路/150路/302路/303路/901路，即可到达,"免费
tips:
· 免费开放对象：社会全体公众，12岁以下未成年人必须由成年人陪护或集体组织领取参观券参观
· 免费开放范围：基本陈列：“长沙马王堆汉墓陈列”、“湖南人——三湘历史文化陈列”
· 参观方式：观众凭二代身份证安检后免费免票参观基本陈列，其他法定有效身份证件须先到票务窗口凭证件领票，再凭票安检入馆
· 预约观众参观时请携带好身份证等有效证件，否则无法入馆参观","09:00-17:00；停止入场时间:16:00 (1月1日-12月31日 周二-周日)
tips:
每周一为闭馆日（逢法定节假日顺延），除夕闭馆一天。",长沙市开福区东风路50号,,4
326,贾谊故居,湖南,长沙,http://p1-q.mafengwo.net/s5/M00/10/DB/wKgB3FGKRNWADJPmAAgvXNEWFB819.jpeg,"·这里是西汉散文家贾谊的住宅，原名贾太傅祠，公元1465年建，现仅存祠屋一间。
·祠前的小巷中有一口井，传说是贾谊亲手凿的，井口上小下大，形状像一个壶，人称“太傅井”。
·如今看到的故居，是近代修建的，故居内设有《贾谊生平事迹陈列》，在此可以了解到贾谊的一生。",获取失败,公交：乘坐6、12、109、112、303等路在太平街口站下车即到,免费,09:00-16:30 (1月1日-12月31日 周二-周日)不对外开放 (1月1日-12月31日 周一),长沙市天心区太平街28号(解放西路与太平街口交汇处),,5
360,靖港古镇,湖南,望城,http://p2-q.mafengwo.net/s10/M00/45/C5/wKgBZ1iVTGKAWCZ2AB34F5qwh5k24.jpeg,"·靖港古镇地处湘江西岸，曾经是天然良港，商贾云集，有 “小汉口”和“小香港”的美称。
·铺满青石板的古街两旁是晚清风格的民居、商铺等，还能亲眼目睹打铁、制作杆秤等传统手工艺。
·主要景点包括宁乡会馆、八元堂，以及长沙最后一个清代妓院——宏泰坊青楼文化表演艺术馆等。
·原临河所建房屋均为吊脚楼，独具江南水乡特色，蔚为壮观，是个独具特色的都市型休闲度假基地。",3小时以上,"（1）在长沙汽车西站乘918或望城中巴到望城汽车站，后转乘直达靖港古镇小巴士；
（2）在溁湾镇乘903到望城汽车站，后转乘直达靖港古镇小巴士","普通票:成人票78人民币 (1月1日-12月31日 周一-周日)
半票:学生凭有效证件
免票:1.3米(不含)以下儿童
tips:
·1.3米(含)以上儿童、60周岁(不含)以上老年人、现役军人等，可凭相关有效证件到景区窗口自行购买优惠票","08:00-17:30(夏季),08:30-17:00(春秋冬季) (1月1日-12月31日 周一-周日)",长沙市望城区靖港镇,,4
321,橘子洲景区,湖南,长沙,http://n3-q.mafengwo.net/s8/M00/05/1A/wKgBpVUuMz6AKBWhAA0DqjG4j1Y43.jpeg,"·橘子洲是湘江中的一个冲击沙洲，四面环水绵延数十里，是国家重点风景名胜区。
·景区内有历史文化陈列馆、潇湘名人会所、柑橘文化园等景观，集观赏休闲娱乐于一体。
·在特定时间段的周六晚上，橘子洲烟火是一场绝不可错过的视觉盛宴。
·公园中央的巨型汉白玉碑正面镌刻着毛泽东手书“橘子洲头”，背面是《沁园春·长沙》全文。",1-3小时,"公交：
乘坐123路、旅2路公交车在【橘洲大桥东】站下车即到。
地铁：
想去橘子洲游玩的可乘坐长沙地铁2号线到【橘子洲】站下，长沙地铁2号线每天的运营时间为：06:30-22:30。","免费
tips:
· 沙滩公园门票50元/人
· 观光车20元/人，中途有5个站点可以分别上下1次","全天
tips:
游船时间详见景区公示",长沙市岳麓区橘子洲头2号,,5
348,刘少奇同志纪念馆-花明楼景区,湖南,宁乡,http://n2-q.mafengwo.net/s5/M00/97/8E/wKgB3FEivjuAEDuUAAVCN7pr8wg11.jpeg,"花明楼的自然风光较为平常，它之所以成为一个著名的旅游风景点，是因为这里是刘少奇的故乡，这里距韶山冲只有30多公里。
1898 年11 月24 日，少奇诞生于花明楼炭子冲的一户人家，这是一户典型的农家，刘少奇故居是一栋土木结构的四合院房子，前面有一口水塘，树林环绕在房子周围。院子里有30 多间茅瓦房，除了居室外，有很多是农具室、猪栏屋、烤火屋，此外还有专门供孩子读书用的书房。
在距离故居500 米的北冲尾塘还建有刘少奇的纪念馆，馆中陈列了800 多件文物资料，包括刘少奇生前看过的书籍和一些日常用品。",3小时以上,从长沙、湘潭及韶山都有旅游专线车抵达花明楼。从长沙到花明楼十分便捷，车费在20元左右,免费（到游客中心处排队领票入馆参观，一人一票，当日有效）,09:00-17:00 (1月1日-12月31日 周一-周日),长沙市宁乡县花明楼镇,,3
86,绍兴鲁迅故里景区,湖南,绍兴,http://b3-q.mafengwo.net/s7/M00/2E/00/wKgB6lSPEZSALRiUACCLpa-hpjA49.jpeg,"·鲁迅故里是绍兴市内的一条历史街区，是文豪鲁迅先生少年时生活过的地方。
·景区内保留了当年的老建筑，恢复了先生笔下的土谷祠、寿家台门，再现百草园、三味书屋等小学课本中的场景。
·可参观鲁迅生平事迹的纪念馆，藏品丰富，里面有先生用过的家具，孩提时的玩具，还有闰土送给他的贝壳。
·还可去《阿Q正传》中提到的土谷祠和静修庵、《呐喊》中提到的当铺“恒济当”看看，感受一下作品中真实存在的建筑场景。",3小时以上,8、13、10、16、24、88、108、316b、316c、317、快速公交2路鲁迅故里站,"免费
tips:
凭本人身份证到三味书屋、鲁迅故居、鲁迅祖居各景点的入口处领票参观（每人每天限领门票1次，一证可携带2人同行）","08:30-17:00；停止入场时间:16:45 (1月1日-12月31日 周一)08:30-21:00；停止入场时间:20:45 (1月1日-12月31日 周二-周日)
tips:
冬季(除周一外)开放至20:30，如周一逢黄金周、小长假，照常开放。",绍兴市越城区鲁迅中路241号,,3
339,石燕湖生态旅游公园,湖南,长沙,http://p2-q.mafengwo.net/s6/M00/36/85/wKgB4lMDBGuASzgmAAERoczDFhc71.jpeg,"这里群山环抱，碧水如玉，被誉为“天然大氧吧”，同时还具有深厚的历史文化底蕴，有跳马涧、关帝古泉、明吉简王墓、少奇先祖墓等历史人文景观，另有地质学上著名的三亿年前泥盆纪跳马涧系标准组石。
赛龙舟是石燕湖的一大特色项目，在枫林尽染的金秋时，赛一赛龙舟，感受与湖波碧浪搏杀的激情，虽然特色不大，却也不乏热情。还能欣赏狼狗、小熊等动物表演，还有狮虎熊猴等野生动物每天有3 次精彩的表演。
此外，还有跑马、蹦极、烧烤、野战等丰富的户外活动。",1天,"公交：
1.汽车南站坐到柏嘉白中巴车，到石燕铺下车，再坐摩托车到石燕湖；或者在汽车南站外的路口坐到跳马、双溪的中巴到石燕铺下车，再坐到摩托车到石燕湖。
2.从星沙汽车站乘石燕湖中巴 （路边招手即停）：星沙汽车站-维汉中学-泉塘-红旗路口-高桥-香樟路口-雨化区政府-环保工业园-白田铺-班竹塘-石燕铺-石燕湖。
3.东塘工人文化宫门口有去石燕湖的专车，收费10元包来回。上午8：30左右发车，下午5：00左右回程（坐车地点：石燕湖门口。）
注意：上午的票不能丢，回程要查票。
自驾：
1、长沙方向来的：走京珠高速在长沙南/常德/益阳下，上绕城高速进入时代阳光大道，然后进入花卉大道左转到石燕湖。
2、武汉方向来的：沿107国道/武咸路前行，上匝道，前往京珠高速在长沙南/常德/益阳下，上绕城高速进入时代阳光大道，然后进入花卉大道左转到石燕湖。其他从汽车南站坐摩托车，15元左右。",98元（含游船）,08:30-17:30 (1月1日-12月31日 周一-周日),长沙市雨花区跳马镇,,3
336,世界之窗,湖南,长沙,http://b2-q.mafengwo.net/s6/M00/E9/24/wKgB4lLKKEeAU-RHAAGR_qhsB0c60.jpeg,"·位于长沙市东北郊，是将世界奇观、历史遗迹、古今名胜以及世界民居、民俗风情、世界歌舞艺术表演、大型机械游乐汇集于一体的主题公园。
·在仿造的世界建筑奇观中，德国新天鹅城堡、埃及亚历山大灯塔、意大利圣三山教堂等建筑是园中最为醒目的“奇观”。
·园中还有展示悠久湖湘文化的“湘江谷”，谷内建有仿制的吊脚楼、岳麓书院、凤凰古城门等湖南本省的著名景点和名胜建筑。
·每年暑假期间，园内还将开放“新概念水世界”区域，内有上下落差达25米的超级冲浪板、三彩波浪滑梯、家庭竞速滑梯、彩虹门等水上游乐项目。",3小时以上,公交：乘132、136、158、501、701、901、915路公交车可直达,"成人票:200人民币 (1月1日-12月31日 周一-周日)
半票:1.3-1.4米儿童、60岁及以上老人、军人、残疾人等持有效证件购票
免票:1.3米以下儿童
tips:
水世界18:00以后40元（1米以下儿童免费）","08:30-22:00(夏季) (1月1日-12月31日 周一-周四)08:30-23:00(夏季) (1月1日-12月31日 周五-周日)09:00-19:00(春秋冬季) (1月1日-12月31日 周一-周日)
tips:
18:00以后为夜场时间，节假日以活动当日公布为准。",长沙市开福区三一大道485号,,4
325,太平街,湖南,长沙,http://n1-q.mafengwo.net/s8/M00/C3/B0/wKgBpVWPvG2Ad0INACQgFQVXQlw84.jpeg,"·是长沙古城保留原有街巷格局最完整的一条街。
·这里有贾谊故居、长怀井、明吉藩王府西牌楼等古迹，还有青瓦白墙的老民居。
·闲逛老街，还能吃到地道的长沙臭豆腐、糖油粑粑等当地的小吃。",获取失败,公交：乘坐2路、11路、18路、112路、138路、143路、145路、202路、301路、901路、908西线、旅2路公交车至【贾谊故居】站下车可达。,免费,全天,长沙市天心区五一大道与太平街交叉口西南50米,,3
329,天心阁,湖南,长沙,http://n3-q.mafengwo.net/s6/M00/EB/C7/wKgB4lLKKxyAFRtqAAEvf34ts_A22.jpeg,"·天心阁位于天心公园内，始建于1746年，1983年进行重建，是长沙古城的一座城楼。
·可登城楼感受历史古韵，周边的城墙，是长沙仅存的一段古城墙。
·整体建筑用四十六根红漆圆柱支撑，栗瓦粉墙，灰白色石基敦厚稳实。
·阁前、后的石栏杆上雕有62头石狮，阁体上挂着32只风马铜铃，迎风作响。",1-3小时,公交：乘122、202、314、402、406、803、908、908、旅2、旅3线路等公交车在天心阁站下车即到,普通票:32人民币 (1月1日-12月31日 周一-周日),"07:30-17:30(夏季),07:30-17:00(冬季) (1月1日-12月31日 周一-周日)",长沙市天心区天心路17号,,4
333,新民学会旧址,湖南,长沙,http://b2-q.mafengwo.net/s11/M00/50/BB/wKgBEFsg_H-AHqpwAB2NIRGpuII05.jpeg,"新民学会旧址始建于清朝末年，但抗战期间曾毁于战火，遗址已于1972年按原貌复建。
这里本是无产阶级革命家蔡和森的故居——“沩痴寄庐”。而在1918年4月14日，毛泽东曾在此举行新民学会成立大会，成为是“沩痴寄庐”最灿烂的一天。
故居面积约175㎡，分为堂屋、左右厢房、厨房、碓屋，建筑结构为小青瓦、木排架、竹织壁的湘江沿岸典型的清代农舍，旧址四周竹篱香樟环绕，有古井、“沩痴寄庐”槽门、周公墓等。",获取失败,公交：乘坐5路、63路、106路、109路车至新民学会旧址站下车步行可达。,免费,9:00-17:00 (1月1日-12月31日 周二-周日),长沙市岳麓区溁湾镇新民路刘家台子,,3
342,月湖公园,湖南,长沙,http://n3-q.mafengwo.net/s4/M00/76/29/wKgByU_bSb6GPlhyAAmHSLvNEIk43.jpeg,长沙月湖公园取山水之灵气，占门户之风水，月湖公园整体规划以“水”为核心，着眼于“新”的概念、“文化”的概念与“生态”的概念，在主题定位上紧扣该区域城市的主旋律，突出生态休闲，弘扬湖湘文化，彰显时代精神。既是人们自得其乐的山野，又是大众游乐的公园。,获取失败,乘坐122路;122区间线;132路;136路;142路;158路;208路;375路;409路;701路;807路;915路;星沙205路在月湖公园站下即可抵达,免费,周一至周日 全天开放,长沙市开福区万家丽北路与三一大道交汇处西北角,,5
319,岳麓山风景名胜区,湖南,长沙,http://n1-q.mafengwo.net/s6/M00/9A/30/wKgB4lKEsiKAOpf8AA-sFyyc6qA36.jpeg,"·岳麓山风景区位于橘子洲旅游景区内，是南岳衡山72峰的最后一峰，中国四大赏枫胜地之一。
·景区内有岳麓书院、爱晚亭、麓山寺、云麓宫等著名景点，山中树木茂盛，古树名木随处可见。
·此外山中还有黄兴、陈天华、蔡锷、肖劲光等革命先烈的墓地。
·每年的12月，可赏红叶，爱晚亭、黄兴墓等都是看红叶的好地点。",3小时以上,公交：乘坐132路、202路、305路、309路、315路、318路、325路、903路、立珊专线、旅1路、旅3区间线至【岳麓山北—公交车站】下车，步行可到达。,免费,"全天 (1月1日-12月31日 周一-周日)
tips:
山中小景点开放时间各不相同，请以官网公告为准。",长沙市岳麓区登高路58号,,3
322,岳麓书院,湖南,长沙,http://p2-q.mafengwo.net/s9/M00/1E/89/wKgBs1hQIq2AUY3OABoz2tHcdrY25.jpeg,"·中国历史上著名的四大书院之一，位于岳麓山风景区内，历史已逾千年。
·还以保存大量的碑匾文物闻名于世，如唐刻“麓山寺碑”，还有明刻宋真宗手书“岳麓书院”石碑等。
·书院后山青枫峡的小山上，建有爱晚亭，是毛泽东主席青年时代常去的地方。",1-3小时,乘63、106、132、202、305、908、立珊线、旅1路等公交车在市四医院站下车，从东大门进入；或乘132、202、305、立珊专线、旅1、旅3线在岳麓山南站下车，从南大门进入。（最好从火车站乘立珊线到岳麓山下，注意不要去乘202路，那是公交线，会绕一个很大的圈子才到岳麓山）,"普通票:成人票50人民币/观光车20人民币 (1月1日-12月31日 周一-周日)
tips:
索道：上行30元/人，下行25元/人，全程套票50元/人。","07:30-18:00 (5月1日-10月31日 周一-周日)
08:00-17:30 (11月1日-次年4月30日 )
tips:
注：中国书院博物馆开、闭馆时间顺延半个小时",长沙市岳麓区河西岳麓山,,3
337,长沙海底世界,湖南,长沙,http://p1-q.mafengwo.net/s6/M00/FD/0D/wKgB4lJSOg6AbiCWAA2-N73S1T479.jpeg,"长沙海底世界是中国中南地区唯一的、最大的海洋主题公园。海洋馆内有逾千种上万尾来自世界各地的名贵海洋生物和淡水鱼，那乖巧可爱的海豹、英武剽悍的大鲨鱼、五颜六色的珊瑚礁、千姿百态的海草和神秘的水下奇观，让你饱览海底迷人风光。还可以坐下来欣赏海豹和潜水员喂鱼的定时表演。
此外，水上乐园是游人嬉水健身的胜地，这里有惊心运魄的高台滑梯，轻舟荡漾的环流河，汹涌澎湃的人造海浪，卡通境界的儿童池及深水池是老少皆宜的欢乐海港。在鱼乐园可以捞鱼、钓鱼、开心玩鱼，陶醉在无穷的鱼趣之中。儿童乐园让孩子们纵情欢乐，更有游乐园那惊险刺激的火箭蹦极、胜似闲庭的云中漫步，以及空中滑索与一锤定音让人其乐无穷。
如果想购物或吃点东西补充体力，海底世界内也有商场及美食广场。",1-3小时,"乘坐915路乘坐车，在“海底世界”站下车即到达
乘坐132、136、158、501路乘在“世界之窗”站下车即可到达。","130元/每人(含入园大门票），不分平日和节假日
1.1m-1.4m儿童和老年优惠票：65元/每人(含入园大门票)",周一-周五9:00-17:30，周六、周日9:00-18:00,长沙市开福区三一大道501号,,3
343,长沙简牍博物馆,湖南,长沙,http://n4-q.mafengwo.net/s5/M00/66/60/wKgB21B3hOKC40CvAAabsqgCIUE76.jpeg,"长沙简牍博物馆是目前世界唯一一座集简牍收藏、保护、整理、研究和陈列展示于一体的新型现代化专题博物馆。
这座博物馆是全国独一无二的，只因长沙是中国出土简牍数量最多的城市。馆藏1996、2003 年意外发现的15 万枚三国时期孙吴纪年及西汉时期的简牍。如何制作竹简的流程就在眼前呈现。步行至天心阁对面，还可看到1:1 复原的长沙走马楼J22 古井窑。",1-3小时,乘旅2、122、202、 314、406 、803东线至城南路口站下车，或乘124、901路在天心阁西门站下车即到,免费不免票制度，凭身份证、学生证等各种证件免费领取门票,周三-次周周一9:00-17:00，16:30停止入场，每周二、除夕、正月初一、初二闭馆。,长沙市天心区白沙路92号,,4
338,长沙生态动物园,湖南,长沙,http://p3-q.mafengwo.net/s5/M00/7F/56/wKgB3FEl3lyAVj1GAAKH9w-xJmM14.jpeg,"长沙生态动物园共分为步行圈养区、车行放养区、科普教育区、生态景观区、休闲娱乐区、后勤服务区、建有动物笼舍区和驯化场37个，饲养动物300余种类、约5000余只（羽）。 　　是湖南省唯一一家经国家林业总局和农业部批准发证，能引进饲养一、二类水陆野生动物的公益性、事业性的专业野生动物饲养和展示单位。
车行区设有孟加拉虎区、白虎区、非洲狮区、豹区、东北虎区、狼区、黑熊区、棕熊区以及亚洲草食兽区、非洲草食兽区等11个园区。 步行区设有大熊猫馆、小熊猫馆、鳄鱼馆、大象馆、犀牛馆、爬行动物馆、虎豹馆、灵长动物馆等30余个专类动物馆。",1天,乘125、134区间线、长株潭201、长株潭202路公交车可直达（距离市区较远，建议自驾前往，但周末及节假日可能会遇车多拥堵的情况；停车费10元）,"1、车、步行区票价各45元/人次；通票80元/人次；
2、一票通100元/人次；
3、大象驯化门票20元/人场；
4、森林剧场20元/人场；
5、身高未超过1.2米的小朋友（有监护人陪同）、65岁以上的老人（持有老年证）、残疾人（持有残疾证）、中小学生（持有学生证）、军人（持有军官证、士官证）可以凭证免票进入步行区游览（不含驯化项目和车行区）",周一-周日9:00-16:00，法定节假日时间为9:00-16:50，园内项目时间详见景区公示。,长沙市天心区长沙县暮云镇西湖村(芙蓉南路),,3
349,长沙湘江风光带,湖南,长沙,http://n4-q.mafengwo.net/s10/M00/AE/2C/wKgBZ1nsDEyAL2_sABx3GJYg3pM92.jpeg,"·湘江是长沙的母亲河，它由南至北流过韶山进入长沙城，构成了景色秀丽的长沙沿江风光带。
·湘江风光带由十余个休闲健身广场、绿化带以及历史文化景观组成，不论昼夜，都独有风情。
·这里也是烟花表演最佳观景地之一，因此每周末晚上，沿江边都热闹非凡。",获取失败,公交：乘1、123、406、旅3路等公交车在西湖桥站下车,免费,全天,长沙市天心区白沙路湘江风光带,,3
499,南丫岛,香港,香港,http://n4-q.mafengwo.net/s10/M00/4F/ED/wKgBZ1orT3mAYBeeAAw_PFCDOds34.jpeg,"·南丫岛也叫做博寮洲，是香港第三大岛屿，最早作为周润发的故乡而闻名。
·如今这里是离岛游首选。可以在如画景色间悠闲徒步，逛文艺小店和淳朴渔村，尝海鲜大餐。
·南丫岛上有传统的西餐、印度餐、地中海餐等特色菜馆，最有名的是以海鲜为主的中餐厅“龙华海鲜”和“天虹海鲜”。
·岛上住宿多以民宿为主，主要遍布在榕树湾、洪圣爷湾、索罟湾等，此外还有几家挂牌经营的度假村。",获取失败,"南丫岛有榕树湾、索罟湾两个码头，在岛的两个方向，所以坐到任一码头都可以，一个进一个出，中环4号码头乘船可达。从中环到榕树湾，周一至周六14.5港币，周日20港币，大约半小时一班，25分钟到达。
从中环到索罟湾，周一至周六17.5港币，周日25港币，大约半小时一班，35分钟到达。",免费,全天,香港特别行政区南丫岛,,5
484,维多利亚港,香港,香港,http://n1-q.mafengwo.net/s12/M00/57/4E/wKgED1uSum6ADIbhACAkmJWzhqI80.jpeg,"·维多利亚港名字来自英国的维多利亚女王，是亚洲的第一大海港，世界三大夜景之一。
·入夜后灯火辉映，每晚8点都会上演的大型灯光汇演“幻彩咏香江”。是香港举行烟花汇演的主要场地。
·维港是香港最珍贵的财富之一，无论到过香港多少趟，仍会被她的绝色风华所迷醉。乘观光船或者中式帆船，置身海港中央，以全新角度感受香港的活力和动感，是个不错的选择。
·海港城观景台——“海运观点”是欣赏维港两岸美景的最佳地点。",1-3小时,"1.香港地铁直达：乘坐地铁抵达【尖沙咀】站下车即可到达；
2.巴士直达：乘坐1、1A、8、8A、8P、9到【尖沙咀码头】下车；
3.天星小轮：天星小轮航线：中环←→尖沙咀、中环←→红磡、湾仔←→尖沙咀、红磡←→湾仔航线。",免费,"全天
tips:
每晚8:00有“幻彩咏香江”灯光音乐汇演免费欣赏。",香港特别行政区东区金钟夏慤道18号,,3
489,香港杜莎夫人蜡像馆,香港,香港,http://n4-q.mafengwo.net/s8/M00/8C/43/wKgBpVVuo7GAcp13AB0AVhygtIc29.jpeg,"·香港杜莎夫人蜡像馆位于太平山顶凌霄阁，于2000年开幕，展出约100尊中国及国际名人的蜡像。
·馆内划分为11大展区。在这里，可以于“韩流专区”与李钟硕感受炽热韩风，于“功夫专区”与李小龙切磋功夫；跟泰勒‧斯威夫特一起登上舞台，沉醉于草间弥生的艺术氛围；还能与更多风云人物近距离见面！
·在这里，你可以与李小龙比功夫、与奥巴马合影、甚至可以感受刘徳华的心跳和杨千嬅的笑声。
·展区内卡通人物也很多，如铁臂阿童木、麦兜、哆啦A梦等，都深受小朋友的喜欢。",1-3小时,巴士：乘坐15C线巴士至中环花园道山下缆车站下车；或在中环5号码头乘坐15号大巴、铜锣湾（天后站）15B号巴士、1号小巴中环往返山顶。,普通票:290港币；官网预售门票:232港币；蜡像馆 + 山顶缆车来回套票:460港币；蜡像馆 + 山顶缆车来回+凌霄阁摩天台428:459港币；蜡像馆 + 山顶缆车来回+凌霄阁摩天台428+Big Bus Tours:499港币；学生票（持学生证）:240港币 (1月1日-12月31日 周一-周日),10:00-22:00；停止入场时间:21:45 (1月1日-12月31日 周一-周日),香港山顶道128号凌霄阁P101号铺,,5
488,香港海洋公园,香港,香港,http://p4-q.mafengwo.net/s12/M00/10/DD/wKgED1wltkyACBIyABMKdxG_pmY06.jpeg,"·集海陆动物展览、机动游戏和大型表演于一身的世界级主题公园，2012年获颁全球最佳主题公园大奖。
·涵盖两大乐园：高峰乐园和海滨乐园，提供各式景点娱乐和特色项目体验。
·八大主题区域：亚洲动物天地、梦幻水都、威威天地、热带雨林天地、动感天地、海洋天地、急流天地、冰极天地。
·五大活动：新年主题的开运大团拜、珍稀动物主题的高清动物园、暑假清凉主题的夏水礼、万圣节主题的十月全城哈喽喂和圣诞主题的圣诞全城HOHOHO。
·园区三种交通设施：登山缆车(最受欢迎、排队人多)、海洋列车、登山电梯(香港第二长的露天扶梯)。",1天,"（1）从金钟站可搭乘港铁南港岛线至海洋公园站直达正门入口。
（2）搭乘城巴629线由中环码头开往海洋公园，服务时间由每天上午09:30至11:30(每日5班)，约30分钟一班。
（3）自驾：可走湾仔坚拿道－黄泥涌道高架天桥进入香港仔隧道，每程隧道费5港币。出隧道为黄竹坑道，此时可左转入海洋公园道。在海洋公园回旋处可左转进入公园正门入口。","成人票:480港币；儿童票（3-11岁）:240港币 (1月1日-12月31日 周一-周日)
tips:
自驾收费：非繁忙日收费为50港币，繁忙日收费为250港币。游客于下午02:00之前驾车离开停车场，在非繁忙日，每辆车可获退款50港币，而指定繁忙日的退款金额则为100港币。（指定繁忙日期将于海洋公园的网页公布，敬请留意）
海洋公园有些视野不错的地方会提供观光望远镜，需提前准备好1-2港币的硬币。
买票地点：门票可以于海洋公园正门、香港全线7-11便利店及香港海洋公园网上订票系统购买。","10:00-18:00,10:00-18:00(高峰乐园),10:00-12:15(疯狂过山车/翻天覆地),10:00-18:00(超速旋风/滑浪飞船/极速之旅/越矿飞车),17:30-18:00(海洋哺乳动物繁殖及研究中心) (1月1日-12月31日 周一-周日)
tips:
停车场09:00至公园关门后半小时开放；适合早去，一般14:00左右是团队入园高峰时间。",香港香港岛南区黄竹坑道180号,,5
